Latitude: 28.64278  Longitude: -82.26415
X & Y on Lambert Conformal Conic: 1692532.5 -1301758.28
Tile: 10669
Elevation: 25 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2000,268,42724.97,0.00,386.79,0.00,33.46,22.08,2655.66
2000,269,42619.51,0.00,378.80,0.00,32.37,21.59,2576.87
2000,270,42514.16,0.00,364.10,0.00,32.43,22.22,2679.14
2000,271,42408.93,0.00,377.91,0.00,31.92,21.30,2532.78
2000,272,42303.84,0.00,362.38,0.00,30.49,20.69,2438.51
2000,273,42198.93,0.00,416.67,0.00,30.57,18.44,2120.25
2000,274,42094.19,0.00,383.93,0.00,30.25,19.54,2272.05
2000,275,41989.67,0.00,372.16,0.00,29.70,19.48,2262.88
2000,276,41885.37,0.00,406.28,0.00,30.28,18.36,2110.44
2000,277,41781.32,0.00,369.54,0.00,29.83,19.51,2267.47
2000,278,41677.54,0.00,335.88,0.00,31.10,21.74,2600.60
2000,279,41574.04,0.00,390.30,0.00,32.70,20.63,2430.55
2000,280,41470.86,0.00,381.90,0.00,32.76,20.96,2479.95
2000,281,41368.01,0.00,339.57,0.00,30.33,20.71,2441.76
2000,282,41265.52,0.00,388.39,0.00,29.39,17.87,2046.50
2000,283,41163.40,0.00,435.39,0.00,25.30,11.86,1389.34
2000,284,41061.68,0.00,450.80,0.00,23.10,8.82,1133.73
2000,285,40960.39,0.00,446.03,0.00,27.26,12.01,1402.74
2000,286,40859.54,0.00,431.17,0.00,27.80,13.23,1519.18
2000,287,40759.16,0.00,428.35,0.00,28.06,13.38,1534.41
2000,288,40659.28,0.00,433.91,0.00,28.71,13.22,1518.35
2000,289,40559.92,0.00,445.19,0.00,28.49,11.79,1382.58
2000,290,40461.10,0.00,466.05,0.00,28.94,9.22,1164.26
2000,291,40362.85,0.00,461.04,0.00,28.90,9.04,1150.69
2000,292,40265.20,0.00,445.72,0.00,29.21,10.31,1253.14
2000,293,40168.17,0.00,421.32,0.00,29.57,12.48,1446.52
2000,294,40071.78,0.00,389.57,0.00,29.00,14.07,1604.55
2000,295,39976.08,0.00,375.25,0.00,29.52,15.05,1709.86
2000,296,39881.07,0.00,355.32,0.00,28.21,14.89,1691.88
2000,297,39786.80,0.00,319.59,0.00,28.85,17.05,1943.19
2000,298,39693.29,0.00,319.69,0.00,28.89,16.96,1932.05
2000,299,39600.56,2.70,212.81,0.00,27.61,17.41,1987.70
2000,300,39508.65,0.00,310.25,0.00,28.40,16.81,1913.57
2000,301,39417.59,0.00,346.07,0.00,27.86,14.38,1637.77
2000,302,39327.41,0.00,398.90,0.00,29.19,11.45,1351.93
2000,303,39238.14,0.00,384.11,0.00,30.01,12.94,1491.33
2000,304,39149.80,0.00,347.28,0.00,29.39,14.74,1675.63
2000,305,39062.43,0.00,365.80,0.00,28.60,12.63,1461.42
2000,306,38976.07,0.00,377.41,0.00,28.22,11.17,1326.94
2000,307,38890.73,0.00,383.60,0.00,28.15,10.17,1241.72
2000,308,38806.46,0.00,379.74,0.00,28.68,10.48,1267.24
2000,309,38723.29,0.00,355.95,0.00,29.20,12.49,1448.12
2000,310,38641.25,0.00,332.33,0.00,29.03,13.74,1570.62
2000,311,38560.37,0.00,302.36,0.00,28.75,15.13,1719.16
2000,312,38480.69,0.00,312.63,0.00,29.27,14.79,1681.81
2000,313,38402.24,0.00,318.64,0.00,30.71,15.40,1748.38
2000,314,38325.05,0.00,261.42,0.00,28.94,17.16,1956.85
2000,315,38249.15,3.51,160.36,0.00,26.85,17.68,2021.19
2000,316,38174.59,0.00,337.97,0.00,23.53,8.05,1076.11
2000,317,38101.39,0.00,351.31,0.00,24.76,7.88,1063.33
2000,318,38029.58,0.00,358.44,0.00,26.86,8.69,1123.88
2000,319,37959.21,5.44,201.95,0.00,24.73,12.87,1484.59
2000,320,37890.30,0.00,364.47,0.00,22.06,4.15,821.46
2000,321,37822.90,0.00,385.76,0.00,26.07,4.66,851.23
2000,322,37757.02,4.62,259.88,0.00,27.73,9.93,1221.47
2000,323,37692.71,0.00,287.16,0.00,23.14,10.31,1252.82
2000,324,37629.99,0.00,330.80,0.00,28.58,11.71,1374.91
2000,325,37568.91,0.00,336.43,0.00,23.89,7.30,1022.49
2000,326,37509.48,0.00,299.24,0.00,15.95,2.82,747.84
2000,327,37451.76,0.00,364.44,0.00,17.29,-1.37,552.38
2000,328,37395.75,0.00,355.03,0.00,18.62,0.39,628.33
2000,329,37341.51,0.00,333.26,0.00,23.39,6.11,941.66
2000,330,37289.05,7.78,196.36,0.00,27.01,14.04,1601.52
2000,331,37238.40,19.28,133.87,0.00,19.69,11.82,1385.16
2000,332,37189.61,0.00,309.03,0.00,21.44,6.21,948.51
2000,333,37142.68,0.00,319.82,0.00,21.46,5.34,892.70
2000,334,37097.66,0.00,270.11,0.00,19.64,7.09,1007.58
2000,335,37054.57,0.00,311.44,0.00,21.15,5.62,910.52
2000,336,37013.43,0.00,343.97,0.00,23.74,4.69,853.09
2000,337,36974.27,0.00,330.98,0.00,24.36,6.41,961.55
2000,338,36937.11,0.00,226.87,0.00,19.31,9.10,1155.28
2000,339,36901.98,0.00,305.42,0.00,17.41,2.69,740.88
2000,340,36868.90,0.00,296.79,0.00,18.44,4.21,824.90
2000,341,36837.89,0.00,359.84,0.00,20.22,-0.59,584.98
2000,342,36808.96,0.00,318.78,0.00,21.94,5.16,881.80
2000,343,36782.15,0.00,327.57,0.00,26.31,7.72,1052.09
2000,344,36757.45,0.00,288.82,0.00,27.11,11.60,1365.37
2000,345,36734.90,0.00,300.37,0.00,28.14,11.26,1334.75
2000,346,36714.51,4.26,188.38,0.00,27.70,14.48,1647.79
2000,347,36696.28,0.00,183.26,0.00,27.15,17.95,2056.36
2000,348,36680.23,0.00,232.53,0.00,27.97,16.08,1826.59
2000,349,36666.38,0.00,225.35,0.00,28.38,16.83,1915.41
2000,350,36654.72,0.00,232.09,0.00,28.02,16.25,1845.97
2000,351,36645.27,0.00,241.01,0.00,29.00,16.70,1900.30
2000,352,36638.04,0.00,276.17,0.00,24.90,11.34,1212.72
2000,353,36633.03,0.00,349.89,0.00,17.55,-1.64,474.50
2000,354,36630.24,1.30,299.11,0.00,14.75,0.57,590.50
2000,355,36629.67,0.00,279.78,0.00,8.27,-4.10,405.31
2000,356,36631.33,0.00,351.58,0.00,15.83,-3.03,352.25
2000,357,36635.21,0.00,322.95,0.00,18.65,2.56,533.06
2000,358,36641.32,0.00,353.32,0.00,20.93,1.45,451.22
2000,359,36649.64,0.00,260.20,0.00,18.38,6.70,803.61
2000,360,36660.17,0.00,299.89,0.00,19.95,5.69,682.04
2000,361,36672.91,0.00,283.78,0.00,20.90,7.52,790.41
2000,362,36687.84,0.00,327.26,0.00,23.75,6.84,668.05
2000,363,36704.96,10.05,185.17,0.00,22.14,10.71,1191.63
2000,364,36724.26,0.00,196.29,0.00,13.38,5.15,881.12
2000,365,36745.71,0.00,197.41,0.00,8.19,0.27,622.85
2001,1,36769.43,0.00,335.08,0.00,13.45,-3.95,302.92
2001,2,36795.17,0.00,268.46,0.00,11.69,-0.73,452.26
2001,3,36823.04,0.00,304.86,0.00,13.03,-1.75,381.15
2001,4,36853.00,0.00,319.32,0.00,12.66,-3.13,336.24
2001,5,36885.04,0.00,367.56,0.00,16.77,-4.13,261.14
2001,6,36919.14,0.00,332.44,0.00,18.01,1.00,400.85
2001,7,36955.28,0.00,364.53,0.00,19.59,-0.81,316.85
2001,8,36993.43,10.45,239.49,0.00,21.58,5.31,657.13
2001,9,37033.57,0.00,246.08,0.00,13.54,2.49,652.09
2001,10,37075.68,0.00,352.92,0.00,15.10,-3.43,347.67
2001,11,37119.74,0.00,372.78,0.00,22.03,0.67,408.08
2001,12,37165.70,2.98,218.52,0.00,20.86,6.77,867.85
2001,13,37213.56,0.00,285.56,0.00,17.06,3.83,661.06
2001,14,37263.28,0.00,348.04,0.00,23.34,5.21,567.79
2001,15,37314.82,0.00,338.13,0.00,25.16,7.86,679.82
2001,16,37368.17,0.00,332.54,0.00,26.16,9.33,750.70
2001,17,37423.29,0.00,278.46,0.00,25.00,11.94,1019.74
2001,18,37480.15,0.00,260.91,0.00,26.67,14.47,1232.28
2001,19,37538.73,0.00,284.87,0.00,28.22,14.63,1161.14
2001,20,37598.98,2.06,195.12,0.00,21.66,9.95,1056.08
2001,21,37660.87,0.00,297.24,0.00,11.47,-1.44,426.50
2001,22,37724.38,0.00,331.53,0.00,16.04,0.89,438.34
2001,23,37789.48,0.00,320.68,0.00,15.96,1.64,472.71
2001,24,37856.12,0.00,356.06,0.00,17.79,1.02,406.53
2001,25,37924.27,0.00,351.69,0.00,17.40,1.14,415.81
2001,26,37993.91,0.00,395.23,0.00,18.36,-1.82,300.21
2001,27,38064.99,0.00,401.19,0.00,21.05,0.21,325.59
2001,28,38137.49,0.00,394.76,0.00,23.76,3.74,404.11
2001,29,38211.37,0.00,370.81,0.00,24.30,6.71,521.83
2001,30,38286.60,0.00,261.32,0.00,23.80,12.80,1042.07
2001,31,38363.14,39.98,91.93,0.00,22.73,17.71,2025.62
2001,32,38440.96,8.49,85.46,0.00,20.39,15.98,1815.02
2001,33,38520.03,2.14,97.48,0.00,16.87,12.09,1410.20
2001,34,38600.31,3.00,99.95,0.00,13.07,8.43,1104.30
2001,35,38681.77,1.94,155.15,0.00,13.72,8.45,1105.78
2001,36,38764.37,0.00,325.75,0.00,19.74,7.40,967.55
2001,37,38848.09,0.00,427.12,0.00,22.00,2.06,586.20
2001,38,38932.89,0.00,435.69,0.00,25.23,3.67,631.30
2001,39,39018.74,0.00,408.63,0.00,26.37,7.80,856.88
2001,40,39105.61,0.00,378.82,0.00,27.59,11.44,1123.18
2001,41,39193.46,0.00,381.57,0.00,28.99,12.70,1202.44
2001,42,39282.27,0.00,363.39,0.00,28.80,13.88,1329.59
2001,43,39372.00,0.00,343.01,0.00,27.78,14.27,1395.57
2001,44,39462.62,0.00,312.72,0.00,26.44,14.81,1493.84
2001,45,39554.10,0.00,343.95,0.00,28.71,15.55,1478.79
2001,46,39646.42,0.00,379.01,0.00,29.53,14.51,1308.50
2001,47,39739.54,0.00,362.20,0.00,28.80,14.93,1381.29
2001,48,39833.43,0.00,332.59,0.00,26.24,14.27,1399.23
2001,49,39928.07,0.00,406.28,0.00,23.89,8.40,875.05
2001,50,40023.42,0.00,430.49,0.00,26.27,8.71,847.47
2001,51,40119.47,0.00,431.73,0.00,27.44,9.67,891.62
2001,52,40216.18,0.00,403.41,0.00,27.52,11.86,1069.78
2001,53,40313.52,0.00,405.18,0.00,27.78,12.10,1080.19
2001,54,40411.47,0.00,308.98,0.00,24.33,13.84,1412.32
2001,55,40510.01,0.00,396.30,0.00,28.77,13.95,1221.49
2001,56,40609.10,0.00,375.79,0.00,30.03,16.38,1455.49
2001,57,40708.72,0.00,368.71,0.00,29.32,16.42,1478.41
2001,58,40808.85,0.00,428.82,0.00,30.13,14.14,1161.05
2001,59,40909.46,0.00,382.42,0.00,28.00,15.09,1339.37
2001,60,41010.54,0.00,351.09,0.00,26.84,15.47,1444.82
2001,61,41112.04,0.00,340.18,0.00,28.26,17.09,1609.45
2001,62,41213.96,0.00,367.31,0.00,29.94,17.36,1555.55
2001,63,41316.27,25.80,174.66,0.00,25.28,17.87,2046.32
2001,64,41418.94,0.00,252.15,0.00,18.48,10.96,1308.55
2001,65,41521.96,0.00,322.63,0.00,17.14,7.32,1023.30
2001,66,41625.30,0.00,409.58,0.00,18.14,4.84,795.58
2001,67,41728.94,0.00,483.34,0.00,20.50,2.82,631.28
2001,68,41832.86,0.00,493.70,0.00,22.61,4.10,669.76
2001,69,41937.03,2.56,311.74,0.00,21.88,8.34,1086.49
2001,70,42041.45,0.00,463.68,0.00,25.80,9.55,962.57
2001,71,42146.08,0.00,495.74,0.00,30.98,11.43,1011.37
2001,72,42250.90,9.46,256.32,0.00,27.80,16.82,1915.06
2001,73,42355.91,0.00,381.67,0.00,25.26,13.34,1400.28
2001,74,42461.06,0.00,401.31,0.00,29.50,16.24,1613.32
2001,75,42566.36,3.05,156.31,0.00,25.92,19.77,2303.49
2001,76,42671.77,0.00,383.91,0.00,24.20,12.71,1359.15
2001,77,42777.28,6.32,189.28,0.00,18.94,12.21,1421.32
2001,78,42882.86,53.03,157.06,0.00,18.77,13.34,1530.53
2001,79,42988.50,5.16,181.42,0.00,20.60,14.35,1634.37
2001,80,43094.18,5.73,211.33,0.00,17.60,10.64,1281.36
2001,81,43199.88,0.00,472.00,0.00,20.86,7.21,1015.60
2001,82,43305.58,0.00,521.05,0.00,25.57,8.03,1036.78
2001,83,43411.27,0.00,537.33,0.00,27.10,7.72,996.39
2001,84,43516.91,0.00,507.11,0.00,24.92,8.54,1077.06
2001,85,43622.49,0.00,469.96,0.00,23.62,9.71,1195.65
2001,86,43728.00,0.00,514.96,0.00,22.24,6.04,913.58
2001,87,43833.41,0.00,540.56,0.00,25.49,6.60,916.29
2001,88,43938.71,39.50,303.20,0.00,24.12,12.98,1494.61
2001,89,44043.86,30.95,308.48,0.00,27.27,15.51,1760.74
2001,90,44148.87,0.00,340.23,0.00,26.31,17.18,1958.65
2001,91,44253.69,0.00,416.80,0.00,24.11,12.74,1471.86
2001,92,44358.32,0.00,538.93,0.00,25.98,7.71,1051.02
2001,93,44462.74,0.00,543.37,0.00,28.32,8.71,1125.56
2001,94,44566.92,0.00,486.27,0.00,28.88,13.02,1498.94
2001,95,44670.83,0.00,433.23,0.00,28.84,15.53,1763.92
2001,96,44774.47,0.00,440.87,0.00,29.25,15.58,1769.60
2001,97,44877.81,0.00,476.78,0.00,29.60,14.26,1625.10
2001,98,44980.83,0.00,462.24,0.00,30.35,15.74,1787.38
2001,99,45083.51,0.00,444.19,0.00,30.40,16.66,1895.44
2001,100,45185.81,0.00,488.03,0.00,30.46,14.62,1662.83
2001,101,45287.73,0.00,464.68,0.00,31.19,16.56,1883.28
2001,102,45389.24,0.00,464.98,0.00,31.56,16.77,1908.57
2001,103,45490.31,0.00,447.18,0.00,31.59,17.62,2014.67
2001,104,45590.93,0.00,412.92,0.00,30.21,17.99,2061.87
2001,105,45691.06,0.00,371.29,0.00,30.14,19.34,2243.18
2001,106,45790.68,0.00,372.37,0.00,29.49,18.80,2168.72
2001,107,45889.78,0.00,537.40,0.00,28.56,10.12,1237.46
2001,108,45988.31,0.00,521.92,0.00,22.96,6.42,962.24
2001,109,46086.27,0.00,583.13,0.00,25.96,3.51,780.72
2001,110,46183.61,0.00,554.72,0.00,27.86,7.26,1015.67
2001,111,46280.32,0.00,508.39,0.00,28.91,11.19,1328.84
2001,112,46376.37,0.00,510.86,0.00,30.17,12.04,1405.84
2001,113,46471.72,0.00,472.98,0.00,30.75,14.70,1671.94
2001,114,46566.36,0.00,450.36,0.00,30.81,15.88,1803.98
2001,115,46660.26,5.11,264.51,0.00,27.80,17.19,1960.38
2001,116,46753.38,0.00,402.78,0.00,26.19,14.16,1614.77
2001,117,46845.70,0.00,554.24,0.00,27.34,7.51,1034.30
2001,118,46937.18,0.00,522.47,0.00,27.82,9.88,1217.74
2001,119,47027.81,0.00,470.56,0.00,27.61,12.40,1439.09
2001,120,47117.54,0.00,365.56,0.00,27.09,16.04,1822.33
2001,121,47206.34,0.00,417.28,0.00,29.40,16.10,1828.65
2001,122,47294.20,0.00,379.50,0.00,27.80,16.29,1851.42
2001,123,47381.07,0.83,350.47,0.00,26.68,16.47,1873.02
2001,124,47466.92,0.00,451.77,0.00,29.12,14.98,1649.14
2001,125,47551.72,0.00,475.73,0.00,29.69,14.42,1549.28
2001,126,47635.44,0.00,500.10,0.00,30.94,14.22,1486.42
2001,127,47718.05,0.00,484.06,0.00,30.44,14.60,1544.55
2001,128,47799.51,0.00,415.65,0.00,28.38,15.73,1761.80
2001,129,47879.80,0.00,440.16,0.00,28.23,14.70,1620.03
2001,130,47958.87,0.00,473.30,0.00,29.51,14.44,1544.82
2001,131,48036.69,0.00,499.56,0.00,29.89,13.49,1420.82
2001,132,48113.23,0.00,512.77,0.00,30.92,13.58,1406.56
2001,133,48188.46,0.00,503.69,0.00,31.81,14.69,1514.91
2001,134,48262.35,0.00,489.20,0.00,32.72,16.03,1661.56
2001,135,48334.85,0.00,435.94,0.00,31.87,17.62,1921.20
2001,136,48405.94,0.00,445.28,0.00,31.49,16.85,1819.29
2001,137,48475.58,0.00,474.15,0.00,32.51,16.48,1728.79
2001,138,48543.74,0.00,462.64,0.00,32.04,16.66,1766.54
2001,139,48610.38,0.00,478.50,0.00,31.34,15.56,1630.69
2001,140,48675.48,0.00,499.78,0.00,31.01,14.37,1487.72
2001,141,48738.99,0.00,517.60,0.00,33.53,15.37,1545.47
2001,142,48800.89,0.00,436.56,0.00,32.83,18.72,2041.87
2001,143,48861.14,0.00,416.34,0.00,32.53,19.31,2154.46
2001,144,48919.72,0.00,518.43,0.00,33.54,15.45,1549.50
2001,145,48976.59,0.00,511.14,0.00,33.33,15.51,1565.19
2001,146,49031.71,0.00,478.91,0.00,33.04,16.81,1746.58
2001,147,49085.06,0.00,480.61,0.00,32.77,16.60,1722.66
2001,148,49136.61,7.67,335.86,0.00,31.73,17.09,1947.37
2001,149,49186.33,0.00,426.42,0.00,32.43,18.69,2081.28
2001,150,49234.19,0.00,419.26,0.00,33.74,19.96,2252.99
2001,151,49280.16,0.00,431.14,0.00,34.05,19.72,2196.49
2001,152,49324.22,7.07,271.98,0.00,31.39,20.03,2341.99
2001,153,49366.34,0.00,375.44,0.00,31.75,19.85,2316.16
2001,154,49406.48,0.00,414.51,0.00,34.03,20.43,2241.77
2001,155,49444.64,0.00,444.08,0.00,35.10,20.13,2134.87
2001,156,49480.78,32.92,329.69,0.00,35.05,19.96,2331.72
2001,157,49514.89,41.16,300.67,0.00,33.47,20.41,2397.21
2001,158,49546.93,28.18,284.60,0.00,33.04,20.87,2466.67
2001,159,49576.90,0.00,357.75,0.00,32.66,21.37,2543.24
2001,160,49604.77,0.00,347.40,0.00,33.04,22.11,2661.09
2001,161,49630.52,0.00,350.92,0.00,33.02,22.08,2656.24
2001,162,49654.14,0.00,402.11,0.00,33.84,21.00,2485.81
2001,163,49675.61,0.00,350.51,0.00,32.78,22.10,2658.71
2001,164,49694.92,0.00,359.37,0.00,33.67,22.64,2746.89
2001,165,49712.05,5.51,277.48,0.00,33.62,22.29,2689.82
2001,166,49727.00,0.00,440.09,0.00,35.08,20.75,2448.13
2001,167,49739.75,0.00,447.45,0.00,34.16,19.79,2306.47
2001,168,49750.30,0.00,421.91,0.00,33.97,20.75,2447.90
2001,169,49758.64,0.00,449.48,0.00,34.28,20.02,2251.67
2001,170,49764.76,17.32,340.41,0.00,33.60,19.22,2226.78
2001,171,49768.65,0.00,454.73,0.00,33.85,19.59,2209.28
2001,172,49770.33,15.17,328.80,0.00,33.46,19.88,2319.39
2001,173,49769.78,13.73,228.63,0.00,28.51,20.29,2379.05
2001,174,49767.00,21.58,165.49,0.00,25.69,20.15,2359.41
2001,175,49762.00,7.79,264.52,0.00,29.56,20.21,2368.43
2001,176,49754.78,0.00,475.32,0.00,32.09,17.96,2057.50
2001,177,49745.35,0.00,468.07,0.00,33.76,19.57,2276.33
2001,178,49733.71,32.83,331.37,0.00,33.51,20.54,2416.50
2001,179,49719.87,9.06,264.51,0.00,30.46,21.19,2514.29
2001,180,49703.83,9.67,273.40,0.00,31.14,21.49,2562.03
2001,181,49685.62,11.30,301.17,0.00,32.40,21.43,2552.08
2001,182,49665.24,10.97,321.27,0.00,33.32,21.19,2514.61
2001,183,49642.70,0.00,431.16,0.00,33.81,21.45,2555.62
2001,184,49618.02,0.00,422.64,0.00,34.34,22.21,2676.67
2001,185,49591.22,0.00,425.64,0.00,34.44,22.24,2681.24
2001,186,49562.31,6.21,277.01,0.00,32.12,22.42,2710.46
2001,187,49531.31,3.05,247.19,0.00,30.56,22.33,2696.28
2001,188,49498.24,0.00,414.36,0.00,33.20,21.96,2636.43
2001,189,49463.12,0.00,396.46,0.00,32.64,22.13,2663.66
2001,190,49425.98,19.24,280.09,0.00,31.94,22.30,2690.98
2001,191,49386.83,15.38,261.81,0.00,30.84,22.13,2664.12
2001,192,49345.71,34.49,155.13,0.00,26.95,22.28,2688.70
2001,193,49302.63,4.26,242.51,0.00,31.29,23.42,2880.87
2001,194,49257.62,11.27,202.54,0.00,29.98,23.68,2925.94
2001,195,49210.71,5.75,227.17,0.00,30.72,23.61,2912.81
2001,196,49161.92,0.00,379.00,0.00,30.72,21.71,2596.41
2001,197,49111.29,0.00,460.87,0.00,32.77,20.66,2434.76
2001,198,49058.84,8.62,326.21,0.00,33.11,21.95,2633.93
2001,199,49004.61,0.00,425.38,0.00,32.47,21.87,2622.69
2001,200,48948.62,10.01,295.64,0.00,32.12,22.69,2756.81
2001,201,48890.90,8.87,280.59,0.00,31.62,22.98,2804.31
2001,202,48831.49,27.42,267.96,0.00,29.91,22.09,2657.54
2001,203,48770.42,28.54,288.50,0.00,30.78,22.09,2658.01
2001,204,48707.71,17.67,220.27,0.00,28.38,22.21,2676.96
2001,205,48643.41,0.00,401.95,0.00,31.12,21.87,2621.61
2001,206,48577.54,16.90,331.84,0.00,33.03,22.14,2665.94
2001,207,48510.14,13.25,345.54,0.00,32.87,21.40,2547.11
2001,208,48441.25,15.26,343.90,0.00,32.84,21.49,2561.33
2001,209,48370.88,0.00,480.75,0.00,33.09,20.68,2436.76
2001,210,48299.09,0.00,475.34,0.00,32.99,20.76,2450.02
2001,211,48225.90,0.00,453.45,0.00,33.61,22.09,2657.06
2001,212,48151.34,21.07,266.62,0.00,30.45,22.66,2751.05
2001,213,48075.46,12.19,302.26,0.00,30.90,21.82,2613.83
2001,214,47998.28,10.37,203.68,0.00,26.75,21.42,2551.48
2001,215,47919.83,10.32,260.81,0.00,28.45,21.40,2546.86
2001,216,47840.16,21.71,312.37,0.00,30.29,21.18,2513.71
2001,217,47759.28,15.47,310.43,0.00,30.90,21.73,2599.83
2001,218,47677.25,5.36,332.57,0.00,32.30,21.91,2627.87
2001,219,47594.09,9.56,333.65,0.00,32.60,22.07,2654.10
2001,220,47509.83,0.00,451.43,0.00,33.86,22.71,2759.33
2001,221,47424.50,10.49,341.93,0.00,33.53,22.22,2678.15
2001,222,47338.14,0.00,451.97,0.00,32.20,21.21,2518.83
2001,223,47250.78,0.00,469.09,0.00,32.36,20.54,2416.79
2001,224,47162.45,0.00,462.31,0.00,33.68,21.62,2582.12
2001,225,47073.18,0.00,449.43,0.00,34.08,22.30,2690.97
2001,226,46983.00,0.00,439.61,0.00,33.27,22.01,2644.79
2001,227,46891.95,7.45,272.23,0.00,31.19,22.84,2780.56
2001,228,46800.04,9.50,242.06,0.00,30.38,23.24,2849.73
2001,229,46707.32,0.00,419.06,0.00,33.67,23.18,2839.48
2001,230,46613.82,0.00,435.07,0.00,34.33,23.03,2813.59
2001,231,46519.55,0.00,446.65,0.00,33.83,22.11,2660.66
2001,232,46424.55,0.00,446.08,0.00,34.26,22.32,2694.73
2001,233,46328.85,0.00,435.94,0.00,33.26,21.89,2625.23
2001,234,46232.47,0.00,473.85,0.00,34.52,20.94,2476.98
2001,235,46135.44,0.00,444.22,0.00,33.72,21.60,2578.38
2001,236,46037.79,0.00,461.06,0.00,34.11,21.06,2494.76
2001,237,45939.55,0.00,473.23,0.00,34.57,20.69,2438.45
2001,238,45840.73,0.00,460.79,0.00,33.74,20.63,2429.90
2001,239,45741.37,0.00,488.86,0.00,33.85,19.18,2221.19
2001,240,45641.49,0.00,431.10,0.00,34.15,22.07,2654.68
2001,241,45541.12,0.00,445.33,0.00,34.70,21.79,2609.66
2001,242,45440.28,13.73,325.32,0.00,34.95,22.30,2691.74
2001,243,45338.99,21.55,324.93,0.00,34.33,21.75,2602.46
2001,244,45237.27,0.00,398.35,0.00,33.54,22.35,2700.14
2001,245,45135.16,0.00,408.73,0.00,33.07,21.45,2556.16
2001,246,45032.66,0.00,416.18,0.00,33.81,21.62,2582.23
2001,247,44929.82,15.67,306.44,0.00,33.36,21.47,2557.85
2001,248,44826.64,16.27,298.81,0.00,33.25,21.70,2595.21
2001,249,44723.14,29.09,290.23,0.00,32.44,21.43,2552.79
2001,250,44619.36,11.77,275.28,0.00,31.31,21.19,2515.13
2001,251,44515.31,24.92,274.63,0.00,31.28,21.18,2514.09
2001,252,44411.02,19.10,264.71,0.00,31.23,21.58,2575.39
2001,253,44306.49,0.00,333.92,0.00,31.37,22.31,2693.70
2001,254,44201.76,6.82,241.10,0.00,31.21,22.59,2738.61
2001,255,44096.85,2.07,224.09,0.00,30.07,22.31,2692.57
2001,256,43991.76,25.30,133.26,0.00,25.74,21.55,2571.43
2001,257,43886.54,94.01,101.69,0.00,22.66,19.70,2293.68
2001,258,43781.18,38.40,158.02,0.00,23.77,18.98,2193.63
2001,259,43675.72,0.00,451.41,0.00,28.89,16.16,1836.09
2001,260,43570.17,0.00,463.83,0.00,30.35,16.48,1873.74
2001,261,43464.56,0.00,436.34,0.00,31.01,18.24,2094.15
2001,262,43358.89,0.00,405.05,0.00,31.11,19.61,2281.85
2001,263,43253.20,0.00,384.44,0.00,30.59,19.95,2329.41
2001,264,43147.50,0.00,407.85,0.00,31.96,20.08,2349.32
2001,265,43041.80,0.00,403.31,0.00,32.56,20.67,2436.32
2001,266,42936.14,0.00,403.74,0.00,32.40,20.48,2407.62
2001,267,42830.52,21.28,280.40,0.00,31.39,20.90,2470.15
2001,268,42724.97,13.96,217.96,0.00,28.42,21.09,2499.60
2001,269,42619.51,1.20,274.33,0.00,24.89,18.46,2122.86
2001,270,42514.16,1.90,276.65,0.00,25.86,19.35,2244.18
2001,271,42408.93,0.00,315.35,0.00,27.57,19.90,2322.84
2001,272,42303.84,0.00,239.93,0.00,24.67,19.30,2237.57
2001,273,42198.93,0.00,440.11,0.00,26.53,14.63,1664.76
2001,274,42094.19,0.00,464.87,0.00,25.83,12.56,1453.97
2001,275,41989.67,0.00,497.77,0.00,27.10,10.55,1273.39
2001,276,41885.37,0.00,485.62,0.00,28.38,12.17,1417.99
2001,277,41781.32,0.00,458.33,0.00,29.78,15.05,1709.55
2001,278,41677.54,0.00,436.33,0.00,30.89,17.05,1942.80
2001,279,41574.04,0.00,394.20,0.00,31.44,19.57,2275.42
2001,280,41470.86,0.00,318.54,0.00,29.81,21.15,2509.44
2001,281,41368.01,0.00,328.47,0.00,28.40,19.60,2279.84
2001,282,41265.52,0.00,357.31,0.00,27.30,17.59,2010.83
2001,283,41163.40,0.00,373.04,0.00,28.85,18.14,2081.40
2001,284,41061.68,0.00,363.70,0.00,28.91,18.45,2121.85
2001,285,40960.39,0.00,369.94,0.00,29.34,18.37,2111.27
2001,286,40859.54,0.00,378.18,0.00,30.06,18.27,2098.50
2001,287,40759.16,0.00,336.01,0.00,30.18,19.92,2325.20
2001,288,40659.28,4.10,251.99,0.00,28.58,18.39,2114.53
2001,289,40559.92,0.00,324.88,0.00,27.80,18.16,2084.20
2001,290,40461.10,0.00,384.89,0.00,23.28,11.81,1384.23
2001,291,40362.85,0.00,443.49,0.00,27.34,11.04,1315.58
2001,292,40265.20,0.00,398.56,0.00,29.79,15.86,1801.67
2001,293,40168.17,0.00,316.84,0.00,29.74,19.75,2301.04
2001,294,40071.78,4.58,217.03,0.00,29.12,20.26,2374.37
